ip,nb_qm,nb_www,ratio_digits_url,phish_hints,nb_hyperlinks,domain_in_title,domain_age,google_index,page_rank
0,0,0,0.0,0,35,1,7949,1,2
1,0,1,0.126984127,0,165,1,5223,0,8
0,0,0,0.0,0,44,1,7298,0,5
0,0,0,0.081081081,0,439,1,6474,0,4
1,1,1,0.094594595,1,43,1,1528,1,0
0,0,1,0.0806451609999999,0,71,1,5826,0,5
0,0,0,0.0,0,82,0,-1,1,9
0,0,1,0.0,0,94,1,4487,0,5
0,0,0,0.023809524,0,52,0,-1,1,0
0,1,0,0.064220183,1,81,1,14,0,0
0,1,0,0.06779661,0,119,0,8209,0,5
0,0,1,0.0,1,11,1,896,0,2
1,1,1,0.129277566999999,1,0,1,-1,1,0
0,0,0,0.015625,3,22,1,5615,1,5
0,1,1,0.082278481,1,0,1,8346,0,10
0,0,0,0.0,0,149,0,6240,0,3
0,0,1,0.0,0,241,0,5883,0,6
0,0,1,0.0,0,96,1,4490,0,5
0,0,1,0.0,0,55,1,3981,0,4
0,0,1,0.083916084,0,0,1,-1,1,5
0,0,0,0.0,0,217,0,2139,1,7
0,0,1,0.0,0,0,1,2525,0,2
0,0,1,0.0,0,161,1,-1,0,1
0,0,1,0.0,0,159,1,6044,0,4
1,0,0,0.15,4,88,1,2047,1,0
0,0,1,0.0,0,529,1,3097,0,4
1,1,0,0.304093567,3,13,1,1095,1,0
0,0,0,0.1,0,15,1,7295,0,5
0,0,1,0.046875,0,184,1,-1,1,4
0,0,1,0.0,0,477,0,9754,0,4
0,0,0,0.0,0,11,1,7296,1,5
1,1,0,0.182539683,0,51,1,3993,1,0
0,0,1,0.0,0,319,1,8916,0,7
0,0,0,0.0,0,196,1,2128,1,4
0,0,0,0.208333333,1,76,1,-1,1,5
0,0,1,0.049180328,0,161,1,5993,0,7
0,0,1,0.076923077,0,206,0,5384,0,5
0,0,0,0.0,1,0,1,8493,0,6
0,0,1,0.0,0,105,0,-1,0,4
0,0,1,0.0,0,96,0,67,0,2
0,0,1,0.0,0,30,1,-1,1,0
0,0,1,0.0,0,171,1,4662,0,3
1,0,0,0.132352941,0,51,1,3993,1,0
0,0,0,0.073170732,0,18,1,3829,0,3
0,0,1,0.026315789,0,0,1,-1,1,0
0,0,1,0.0,0,573,1,-1,0,4
0,0,1,0.0,1,78,1,5795,1,1
0,0,0,0.0,0,11,0,1891,0,5
0,0,1,0.0,0,39,1,1129,0,4
0,0,0,0.0,0,39,1,3751,0,2
0,0,1,0.0,0,0,1,515,1,2
0,0,1,0.0,0,676,1,6179,0,5
0,0,0,0.0,0,560,0,7129,1,7
1,0,1,0.227272727,0,43,1,2739,1,6
1,1,1,0.217391304,1,4,1,-1,1,0
0,1,0,0.0,0,237,1,4,1,0
0,0,0,0.076923077,0,15,1,268,1,0
0,0,0,0.0,0,62,1,-1,0,2
0,0,0,0.0,2,21,1,5615,1,5
0,0,1,0.0,0,12,1,6544,1,2
0,0,0,0.034482759,0,9,1,755,1,0
0,0,0,0.0,0,432,0,7134,0,7
0,0,1,0.0,0,54,1,6646,0,4
0,0,0,0.022222222,0,4,1,-1,1,0
0,1,1,0.036363636,2,4,1,1797,1,0
0,0,0,0.022222222,0,28,1,-1,1,0
1,1,1,0.175572518999999,0,51,1,3993,1,0
0,0,0,0.0,0,5,1,2837,1,2
0,1,1,0.0,0,52,0,5635,0,10
0,0,1,0.083333333,0,91,0,-1,0,7
0,0,0,0.0,0,14,1,7295,1,5
1,1,1,0.260606061,1,28,0,1265,1,0
0,0,1,0.0,0,33,0,-1,0,6
0,1,0,0.0,0,237,1,2,1,0
0,0,1,0.0,1,1,1,2241,1,0
0,0,0,0.109090909,0,0,1,-1,1,7
0,0,0,0.0,0,14,1,7295,1,5
0,0,1,0.0,1,27,1,1748,1,3
1,0,0,0.35,0,13,1,-1,1,0
0,0,0,0.0,0,109,1,4825,0,5
1,1,0,0.140625,0,51,1,3993,1,0
0,0,0,0.0,0,0,1,4732,0,2
0,0,1,0.0,0,0,0,1000,1,0
0,0,0,0.0,0,113,1,7617,0,5
0,0,1,0.0,0,1,1,5076,0,3
0,0,1,0.0,0,32,1,6107,0,1
0,0,1,0.053571429,0,130,1,6111,0,3
0,0,0,0.071428571,0,53,0,11049,0,6
0,0,0,0.0,0,72,1,1529,0,0
0,0,0,0.0,0,1,1,5010,1,1
0,0,0,0.106666667,0,0,1,7450,0,8
1,0,1,0.185185185,0,30,1,5767,1,2
0,0,0,0.119230769,0,6,1,4967,1,1
0,1,1,0.019607843,1,61,1,-1,1,4
0,0,0,0.052631579,0,44,1,-1,1,4
0,0,1,0.024390244,0,4,1,13,1,0
0,0,1,0.0,0,116,0,7263,0,3
0,0,1,0.0,0,118,1,8465,1,4
0,0,0,0.055555556,0,63,0,11046,0,6
0,1,0,0.028985507,1,12,0,293,1,0
0,0,1,0.0,0,36,0,7415,0,6
0,1,1,0.0,0,320,1,6858,0,6
0,1,0,0.0,0,31,1,-1,1,0
0,0,1,0.0,0,54,1,5105,0,4
0,1,0,0.021276596,0,28,1,6382,1,3
0,0,0,0.0,0,0,1,-1,1,0
1,0,0,0.130434783,0,60,1,-1,1,0
0,0,1,0.0,0,0,1,284,1,0
0,0,1,0.025,0,6,1,8915,1,5
0,0,0,0.0,0,14,1,7296,1,5
0,0,0,0.0,0,292,1,1844,1,0
0,1,0,0.128205128,0,113,0,6180,0,5
0,0,0,0.0,0,1133,0,7132,0,7
0,1,0,0.0,2,8,1,1157,1,2
0,0,1,0.0,0,200,1,6918,0,4
1,1,0,0.286219081,1,0,1,9338,0,5
0,0,1,0.035087719,0,264,0,7838,1,6
0,0,0,0.068965517,0,103,1,7296,0,5
0,0,0,0.08988764,0,0,1,8759,0,7
0,0,1,0.0,0,333,0,1801,0,4
0,0,1,0.0,0,39,1,2860,0,2
0,0,0,0.0,0,12,1,-1,0,4
0,0,0,0.0,0,0,1,7284,0,4
0,0,0,0.0,0,14,1,7295,1,5
0,0,0,0.0,0,60,1,479,0,1
1,1,0,0.242424242,0,41,1,419,1,2
0,0,1,0.0,0,27,1,6022,0,2
1,1,0,0.165137615,3,25,1,-1,1,0
0,0,0,0.029411765,1,15,1,1959,1,0
0,0,0,0.0,0,1,1,7083,1,3
1,1,1,0.154471545,0,51,1,3992,1,0
0,0,0,0.0,0,133,0,2348,1,2
0,1,0,0.047619048,3,0,1,73,1,0
0,0,1,0.090909091,0,158,0,10605,1,6
1,1,0,0.181818182,0,0,1,3426,1,1
0,1,0,0.055555556,0,4,1,1877,1,1
0,0,0,0.0,0,50,1,1575,1,0
0,0,1,0.0,0,38,1,-1,0,3
0,0,1,0.0,0,213,0,7838,0,5
0,0,0,0.0,0,405,1,7133,0,7
0,0,0,0.0,0,12,1,7446,1,0
0,0,0,0.03968254,0,19,1,2204,1,0
0,0,0,0.210526316,0,45,1,1658,1,0
0,1,1,0.0,0,452,1,-1,0,4
0,0,1,0.031746032,0,34,1,4926,1,2
0,0,1,0.0,0,162,0,-1,0,5
0,0,0,0.022727273,0,7,1,443,1,0
0,0,0,0.0,1,145,1,5111,1,1
0,1,0,0.0,1,7,0,91,1,3
1,1,0,0.171875,0,51,1,3992,1,0
0,0,0,0.038461538,2,19,1,8347,0,10
0,0,0,0.0,0,3,1,60,1,0
0,0,0,0.0,2,21,1,5616,1,5
0,0,1,0.0,0,160,0,-1,0,4
0,0,1,0.111111111,0,29,1,3910,1,1
0,0,0,0.0,0,80,1,5160,1,3
0,0,0,0.026315789,1,13,1,5451,1,4
0,0,1,0.0,0,255,1,6257,0,6
0,1,0,0.0,0,2205,0,7132,0,7
0,0,1,0.0,0,196,1,2662,0,4
0,0,0,0.0,0,0,1,5159,1,8
0,0,0,0.114285714,0,24,1,6381,1,3
1,1,1,0.216216216,1,4,1,883,1,0
0,0,1,0.0,0,1,1,2053,1,0
0,0,0,0.0,0,122,0,-1,1,0
0,0,0,0.0,0,73,1,7615,0,5
0,0,1,0.0,0,211,0,7838,0,5
0,0,1,0.0,0,429,1,3624,0,3
0,0,1,0.0,0,155,0,12124,1,7
0,0,0,0.0,0,76,0,5779,0,5
0,0,0,0.0,2,1,1,339,1,0
0,1,1,0.088607595,0,36,0,-1,0,6
0,0,1,0.0,0,23,1,-1,1,1
0,1,0,0.0625,0,19,1,8018,1,4
1,0,1,0.175438596,0,30,0,9547,0,6
1,0,0,0.159574468,1,1,0,8346,0,10
1,0,1,0.283950617,0,0,1,535,1,1
1,0,1,0.095238095,1,177,0,9206,0,6
1,1,1,0.15,2,23,1,4284,1,1
0,0,1,0.0,0,31,0,8199,1,3
0,0,0,0.045454545,0,16,1,806,1,1
0,0,0,0.0,0,26,1,7030,0,2
0,0,1,0.0,0,178,0,-1,0,5
0,0,1,0.0,0,158,0,5586,0,6
1,0,0,0.375,0,10,1,7296,1,5
0,0,0,0.0,0,21,1,5626,1,5
0,0,1,0.018181818,0,123,1,3839,1,6
0,0,1,0.0,0,16,1,5575,0,5
0,0,0,0.090909091,0,28,1,5924,0,2
0,1,1,0.104166667,0,78,1,6490,0,3
0,0,1,0.06779661,1,129,1,3952,0,4
0,0,0,0.0,0,128,1,4706,0,4
1,0,0,0.25974026,0,30,1,5767,1,2
0,0,0,0.0,0,164,1,6879,0,5
0,0,0,0.0,0,54,0,-1,0,2
0,0,0,0.092307692,1,33,1,1547,1,2
0,0,0,0.0,0,14,1,7295,1,5
0,0,0,0.137254901999999,0,75,1,11558,1,7
0,0,1,0.0,0,12,1,1577,0,0
0,0,1,0.0,0,213,0,7839,0,5
0,0,0,0.074074074,0,0,1,10616,0,5
0,0,0,0.0,0,21,1,3904,1,0
0,0,0,0.0,0,23,1,2867,0,4
0,0,0,0.0,0,118,0,2346,1,2
0,0,1,0.0,0,85,1,2805,0,1
0,0,1,0.0,0,27,1,5569,1,0
0,0,0,0.0,0,149,1,8215,0,8
0,1,0,0.023076923,0,7,1,8018,1,4
0,0,1,0.0,0,42,1,8264,1,3
0,0,1,0.0,0,69,1,2168,0,2
0,0,1,0.0,1,142,1,7417,1,3
0,1,1,0.146153846,1,9,1,755,1,0
0,0,1,0.0,0,72,0,6954,0,4
0,0,0,0.11627907,0,0,1,7847,1,4
0,0,1,0.0,0,83,1,6137,0,5
0,0,1,0.0,0,61,1,7336,0,5
0,0,1,0.0,0,18,1,3722,0,2
1,1,0,0.140625,0,51,1,3993,1,0
0,0,1,0.0,0,532,1,8332,0,3
0,0,0,0.0,0,83,1,5613,1,5
1,0,0,0.105263158,0,4,1,4004,1,0
0,0,0,0.038461538,0,0,1,2683,0,2
0,0,0,0.0,0,40,1,7505,0,5
0,0,0,0.0,0,0,1,-1,1,1
0,1,0,0.0,4,6,1,4609,1,3
0,0,1,0.045454545,1,409,1,4860,0,4
1,1,0,0.149606299,0,51,1,3992,1,0
1,1,0,0.128205128,3,18,1,2061,1,2
0,0,1,0.0,0,101,1,-1,0,2
0,0,1,0.0,0,17,0,7420,0,7
0,0,0,0.057692308,1,33,1,1547,1,2
1,0,1,0.192307692,0,30,0,9549,0,6
0,0,0,0.0,0,23,1,-1,0,2
1,0,0,0.23655914,0,31,0,1016,1,2
0,0,1,0.0,0,219,1,6257,0,6
0,0,1,0.012048193,1,31,1,383,1,0
0,0,0,0.0,1,0,1,5055,1,0
0,0,0,0.0,0,0,1,7573,0,5
0,0,1,0.0,0,154,0,9331,1,6
0,0,1,0.0,0,557,0,1825,0,2
0,0,0,0.03030303,0,526,1,7133,0,7
1,0,0,0.439393939,0,31,1,2486,1,2
0,0,0,0.0,0,14,1,7295,1,5
0,0,1,0.0,0,277,1,3345,0,3
0,0,1,0.03030303,0,25,1,-1,1,1
0,0,1,0.0,0,37,1,8056,0,5
0,1,0,0.050847458,0,1,1,7083,1,3
0,0,0,0.013071895,1,61,1,9127,1,2
0,0,1,0.075,0,84,1,6302,0,5
0,0,1,0.0,0,128,0,5971,0,3
0,0,1,0.014705882,0,217,1,4621,0,3
0,1,0,0.0,4,6,1,4609,1,3
0,0,0,0.1,0,14,1,7295,1,5
0,0,0,0.090909091,1,25,1,8346,1,10
0,0,1,0.0,0,27,0,-1,0,4
0,0,0,0.11969112,0,6,1,4967,1,1
0,0,0,0.0,4,28,1,4004,1,2
0,0,1,0.0,0,90,1,8725,0,4
0,0,0,0.0,0,25,1,7491,1,10
1,0,1,0.27173913,1,0,1,8523,0,4
0,0,0,0.0,0,0,1,540,1,0
0,0,1,0.0,0,7,0,3252,0,4
1,0,0,0.131578947,0,51,1,3992,1,0
0,0,0,0.027777778,0,2,1,473,1,0
0,0,1,0.0,0,17,0,7419,0,7
0,0,0,0.119402985,0,7,1,2613,1,2
1,0,1,0.365079365,0,172,1,7925,0,7
0,0,0,0.0625,1,7,0,3014,1,4
0,0,1,0.0,0,192,0,7415,0,4
0,0,0,0.0,0,134,1,6485,0,4
0,0,0,0.0,0,30,1,-1,1,0
0,0,0,0.0,0,3,1,-1,1,0
0,0,0,0.0,0,0,1,1461,1,2
0,0,0,0.0,0,142,0,7223,0,2
0,0,0,0.0,0,1,1,2970,1,3
0,0,1,0.0,0,131,1,6674,0,4
0,0,1,0.049180328,0,4,1,5643,1,1
1,0,0,0.258064516,0,48,1,-1,1,0
0,1,1,0.0,0,226,1,3060,0,2
1,0,0,0.136363635999999,0,4,1,1534,1,0
0,0,1,0.0,0,330,0,-1,0,3
1,1,0,0.162393161999999,0,4,1,4003,1,0
0,0,1,0.0,0,361,1,-1,0,3
0,0,1,0.0,0,197,1,8683,0,5
1,1,0,0.16,0,72,1,5516,0,3
0,0,0,0.0,0,13,1,5159,0,8
0,0,0,0.045454545,0,7,1,-1,1,9
0,0,1,0.0,0,98,0,9754,0,5
0,0,0,0.0,0,59,0,4680,0,1
0,0,0,0.0,0,84,0,5499,0,5
0,0,1,0.0,0,313,1,6710,0,5
0,0,0,0.0,0,1,0,8350,1,10
0,0,1,0.0,0,56,0,-1,0,2
0,0,0,0.0,0,14,1,7309,1,5
0,0,2,0.0,0,43,1,-1,1,2
1,0,0,0.21875,0,21,1,8093,1,4
0,0,0,0.0,0,9,1,6588,0,6
0,0,1,0.0,0,213,1,5883,0,6
0,0,0,0.0,0,884,0,7132,0,7
1,1,0,0.173228346,0,51,1,3993,1,0
0,0,0,0.0,0,8,1,7296,1,5
0,0,0,0.041666667,0,10,1,4378,1,0
1,1,0,0.171875,0,4,1,4003,1,0
0,0,0,0.0,0,47,0,5957,0,5
0,0,1,0.0,1,121,1,-1,0,2
0,1,1,0.023255814,1,42,1,5640,0,10
0,0,0,0.242857143,0,1,1,5062,1,1
0,0,1,0.0,0,144,0,7408,0,5
1,1,0,0.090909091,0,10,0,8348,0,10
0,0,1,0.0625,0,96,1,4489,0,5
0,0,1,0.0,0,96,0,9201,0,6
0,0,0,0.09375,2,7,1,4490,0,3
1,1,1,0.169354838999999,0,51,1,3993,1,0
0,0,0,0.325471698,0,63,1,2587,1,4
0,0,0,0.0,0,0,1,2837,1,2
0,0,1,0.0,0,84,0,4622,0,4
0,0,1,0.073394495,1,17,1,9896,0,8
0,0,0,0.071428571,0,50,0,11046,0,6
0,0,1,0.0,0,61,1,2790,0,3
0,0,1,0.0,0,47,1,7957,1,5
0,0,0,0.0,0,0,1,18,1,0
0,0,0,0.113636364,1,203,1,1546,1,2
1,0,1,0.285714286,0,26,1,4036,1,0
0,0,0,0.0,0,61,1,5020,0,4
0,0,1,0.0,0,119,1,-1,0,3
0,0,0,0.083333333,2,22,1,2300,1,2
0,0,1,0.0,0,34,0,6743,0,4
0,0,0,0.0,1,12,1,7986,1,4
0,0,1,0.069444444,0,3,0,7693,0,5
0,0,1,0.121621622,0,8,1,3380,0,2
1,0,0,0.169811321,0,0,1,5627,1,5
0,0,0,0.0,0,209,1,7298,0,5
0,0,0,0.108108108,0,15,1,7295,1,5
0,0,1,0.0,0,235,0,9040,0,6
0,0,0,0.0,0,69,1,6349,0,3
0,0,0,0.0,0,21,1,7296,1,5
0,0,1,0.0,0,52,1,5075,0,4
0,0,0,0.0,0,4,1,466,0,0
0,0,1,0.0,0,172,0,5948,0,4
0,0,1,0.0,0,38,1,-1,0,5
0,0,1,0.0,0,0,1,4550,1,0
0,0,0,0.0,0,65,0,2498,0,2
0,2,1,0.009345794,2,5,1,5228,1,0
0,0,0,0.076923077,0,18,1,3828,0,3
1,1,1,0.127272727,0,259,0,3825,1,0
0,0,0,0.0,4,32,1,-1,1,0
0,0,0,0.0,0,41,1,7582,0,5
0,0,0,0.181818182,0,44,1,-1,1,9
0,0,1,0.028985507,0,100,0,3213,0,5
0,0,0,0.056338028,0,0,1,12874,0,6
0,0,0,0.098039216,0,28,1,7129,1,1
0,0,1,0.0,0,15,0,2044,1,2
1,0,0,0.181818182,1,15,1,1079,1,0
0,0,1,0.074074074,1,157,1,-1,0,6
0,0,0,0.0,0,154,1,3263,0,4
0,0,0,0.136363635999999,0,0,1,5616,1,5
0,0,0,0.0,0,0,1,3208,0,2
0,0,0,0.0,0,22,1,5627,1,5
0,0,1,0.0,0,54,1,2872,0,3
0,0,1,0.0,1,7,1,2148,1,0
0,0,0,0.0,0,53,1,4533,0,5
0,0,1,0.021978022,0,42,0,3930,0,3
0,0,0,0.2,2,15,0,539,1,0
0,0,1,0.08,0,3,1,13,1,0
0,0,0,0.0,1,21,1,5616,1,5
0,0,0,0.0,0,20,1,-1,0,5
1,0,0,0.142857143,1,8,1,5160,1,5
0,0,0,0.0,0,180,1,-1,0,3
0,0,1,0.0,0,190,1,7806,0,5
0,0,0,0.0845070419999999,0,3,1,11,1,0
0,0,1,0.0,0,33,1,-1,0,4
0,0,0,0.0,0,4,1,1,1,0
0,0,1,0.0,0,65,0,-1,0,3
0,0,1,0.0,0,227,0,5884,0,6
0,0,0,0.0,1,21,1,5627,1,5
0,0,0,0.0625,0,3,1,1747,1,4
0,0,0,0.0,0,42,0,8396,0,6
0,0,0,0.0,0,8,1,-1,1,1
1,0,0,0.344827586,0,11,1,13,1,0
0,0,0,0.0,1,0,1,2188,1,0
0,0,0,0.0,0,786,0,7131,0,7
0,0,1,0.0,0,29,1,1776,0,2
0,0,0,0.0,0,163,0,6433,0,5
0,0,0,0.043478261,0,3,1,2932,1,0
0,1,1,0.0,1,16,1,-1,0,0
0,0,0,0.052631579,0,1,1,-1,1,0
0,0,0,0.0,0,53,1,6871,1,2
0,0,1,0.013888889,0,165,0,8144,1,6
0,0,0,0.0,1,21,1,5627,1,5
0,0,1,0.0,0,875,1,4259,0,3
1,0,0,0.281690141,0,31,0,1015,1,2
0,0,0,0.0,0,102,1,7449,0,8
0,0,1,0.0,0,145,1,-1,0,5
0,0,0,0.046875,0,49,1,9689,0,5
0,0,0,0.0,0,23,1,4202,1,0
0,0,0,0.02173913,2,19,1,8347,1,10
1,0,0,0.217391304,0,21,1,5616,1,5
0,0,0,0.023809524,0,34,1,1629,1,1
0,0,1,0.0,0,65,1,8046,0,6
0,0,1,0.0,0,0,1,-1,0,2
0,0,1,0.0,0,51,1,1163,0,2
0,0,1,0.0,0,318,0,2457,0,3
0,0,1,0.0,0,158,0,3674,1,1
0,0,0,0.0,0,131,0,7130,0,7
1,1,0,0.125,1,1,0,6114,1,2
0,0,0,0.0,0,0,1,1856,1,0
0,0,0,0.0,3,4,1,2818,1,0
0,0,1,0.0,0,74,0,4880,0,4
0,0,1,0.054054054,0,36,1,171,0,0
0,0,0,0.009803922,0,0,1,3384,1,0
0,0,0,0.0,0,10,0,657,1,0
0,0,1,0.0,0,96,1,2485,0,2
0,0,1,0.0,0,502,1,8892,1,4
1,0,1,0.14953271,3,88,1,2047,1,0
0,0,1,0.0,0,210,1,6673,0,5
0,1,1,0.05,0,5,0,5161,1,8
0,0,1,0.0,0,99,1,3314,0,2
0,0,1,0.0,0,51,1,2305,1,4
0,0,0,0.0,0,4659,1,6072,1,5
0,0,1,0.0,0,53,0,5639,0,10
0,0,1,0.0,0,29,1,582,1,3
0,0,1,0.0,0,36,1,3823,0,2
0,0,1,0.0,0,333,1,6156,1,2
0,0,1,0.0,0,0,1,2948,0,5
0,0,1,0.0,0,234,0,4103,0,5
0,0,0,0.0,0,36,1,8315,0,5
0,0,0,0.0,2,78,1,2791,1,0
0,0,1,0.0,0,88,1,3395,0,4
0,0,1,0.0,1,63,1,3605,1,3
0,0,1,0.0,0,81,1,1890,0,3
0,0,0,0.035714286,0,36,1,5230,0,7
0,0,0,0.0,0,94,1,-1,1,4
0,0,0,0.05952381,0,93,1,6256,0,6
1,1,0,0.149253731,0,4,1,4003,1,0
0,0,0,0.0,0,16,1,-1,1,0
0,0,1,0.0,0,106,1,6875,0,2
0,0,0,0.0,0,0,1,-1,0,2
0,0,0,0.027027027,0,0,1,3798,1,0
0,0,1,0.0,0,285,0,7838,0,6
0,0,0,0.0681818179999999,0,0,1,9464,0,4
0,0,1,0.0,0,154,0,6163,1,5
0,0,0,0.0,0,22,1,7299,0,5
0,0,0,0.0161290319999999,0,153,0,8047,0,5
0,0,0,0.2,0,8,0,2139,1,7
0,0,1,0.0,0,114,1,-1,1,4
0,0,1,0.02173913,1,0,1,2899,1,0
0,0,0,0.0,0,22,0,711,0,2
0,1,1,0.108695652,0,143,1,6678,0,5
0,0,0,0.0,0,0,1,560,1,2
0,0,0,0.166666667,0,0,1,11192,0,6
0,0,1,0.011235955,0,0,1,9039,1,4
0,0,1,0.0,0,160,0,8212,0,7
0,0,0,0.0,1,47,1,1950,1,1
0,0,1,0.0,0,520,0,4525,0,3
0,0,1,0.0,0,224,1,1903,0,2
0,0,0,0.0,0,0,1,2886,1,0
1,0,1,0.114754098,0,55,0,7919,0,6
0,0,0,0.0,1,7,1,2519,1,0
0,1,0,0.258064516,0,0,1,2327,1,3
1,1,0,0.238888889,4,11,1,-1,1,1
0,0,0,0.0,0,4,1,-1,1,0
1,0,0,0.285714286,0,30,1,5767,1,2
0,0,1,0.0,0,0,1,-1,1,1
0,0,1,0.0,0,213,0,4744,0,4
0,0,1,0.0,0,70,1,-1,1,4
1,0,0,0.267515924,0,129,1,6019,1,4
0,0,0,0.0,0,328,0,7133,0,7
0,0,0,0.0,0,194,1,7299,0,5
0,0,1,0.0,0,70,1,-1,0,2
0,0,1,0.0,0,144,0,4044,0,3
0,0,1,0.0,2,50,1,2950,0,4
0,1,0,0.104895105,0,26,1,8019,1,4
0,0,0,0.131147541,0,38,1,7295,1,5
1,1,0,0.188976378,0,51,1,3993,1,0
1,0,1,0.170731706999999,0,70,0,5696,1,6
0,0,0,0.0,0,79,0,444,1,2
0,0,1,0.0,0,152,0,7555,0,5
0,0,1,0.0,0,43,0,9283,0,5
1,1,1,0.085953878,3,21,1,-1,1,0
0,1,0,0.0,0,8,1,1953,1,3
0,0,0,0.131578947,0,3,1,189,1,2
0,0,0,0.027777778,0,233,1,7447,0,8
0,0,0,0.034482759,0,47,1,5154,0,5
0,0,0,0.0,0,4,1,1546,1,1
0,0,1,0.0,0,106,1,6801,0,5
1,1,1,0.183006536,2,23,1,4284,1,1
0,0,1,0.0,0,23,1,5675,0,4
0,0,0,0.025,1,10,1,-1,1,2
0,0,0,0.0,3,5,1,835,1,0
0,0,1,0.037735849,0,0,1,5971,1,0
0,0,0,0.0,0,239,1,6467,0,3
0,0,0,0.0,1,6,1,-1,1,0
0,0,1,0.0,0,26,0,5203,0,0
0,0,1,0.0,0,140,0,-1,0,3
1,1,1,0.363247863,4,25,1,918,1,0
1,1,0,0.206896552,0,4,1,4003,1,0
0,0,1,0.0,0,117,0,6493,1,5
0,0,1,0.0,0,189,0,3113,0,7
0,0,0,0.0,1,23,1,717,0,3
0,0,1,0.0,0,29,1,-1,0,4
0,0,1,0.0,0,182,0,3753,0,2
0,0,0,0.117647059,0,35,1,7297,1,5
0,0,1,0.0,0,189,1,7351,0,5
0,0,0,0.0,0,125,1,7298,0,5
0,0,0,0.086956522,3,0,1,-1,1,0
0,0,0,0.0,0,503,1,2032,1,3
0,0,0,0.055555556,0,1,1,-1,1,5
0,0,1,0.0,0,519,1,9337,1,4
0,0,1,0.0,0,79,1,-1,1,7
0,0,0,0.108108108,0,15,1,7295,1,5
0,0,1,0.0,0,102,1,8601,0,4
0,0,1,0.0,0,482,1,9261,0,5
0,1,0,0.08490566,1,40,1,1484,1,0
0,0,0,0.076923077,0,241,1,1547,1,2
0,1,1,0.051546392,1,10,1,2920,1,1
0,0,1,0.104166667,0,301,0,9229,1,6
0,0,0,0.0,0,45,0,-1,0,2
0,0,0,0.0,0,725,0,6431,0,5
0,0,1,0.0,0,141,1,1340,0,2
0,0,1,0.0,0,9,1,1358,0,1
0,0,0,0.033333333,0,140,1,7121,1,4
0,0,0,0.026315789,0,1,1,7087,1,3
0,0,0,0.0,0,279,1,4937,0,5
0,0,0,0.0,0,24,0,2350,1,2
0,0,0,0.085714286,0,14,1,7295,1,5
0,0,0,0.0,0,13,1,4320,1,2
1,0,0,0.146666667,1,0,1,-1,1,0
1,1,1,0.2,0,4,1,-1,1,0
1,0,0,0.123076923,2,0,1,597,1,3
0,0,1,0.0,0,6,1,93,1,0
0,1,0,0.051546392,0,223,1,-1,1,2
1,0,1,0.25,0,56,1,2122,1,2
0,0,1,0.0,0,13,1,3417,0,2
0,1,1,0.037037037,3,10,0,531,1,0
1,0,1,0.063063063,0,197,0,9297,1,6
0,0,1,0.0,0,249,0,3837,0,3
0,0,0,0.0,0,284,1,6070,0,5
1,1,0,0.183098592,0,0,1,4376,1,1
0,0,0,0.0,0,165,1,-1,0,2
0,0,0,0.0,0,149,1,7134,0,7
0,0,1,0.0,0,117,0,8579,0,3
0,0,1,0.0,0,187,1,7586,0,5
0,0,1,0.0,2,10,1,157,1,1
0,0,1,0.0,0,124,0,10524,1,6
0,1,0,0.143884892,0,4,1,1381,1,0
0,0,1,0.0,1,0,1,6245,1,0
0,0,1,0.0,0,33,1,-1,0,4
0,0,0,0.111111111,0,269,1,-1,1,5
0,0,1,0.0,0,51,0,7142,0,5
0,0,0,0.0,0,0,1,9239,0,4
0,0,0,0.0,0,6,1,-1,1,0
0,0,0,0.0,0,346,0,5461,0,3
0,0,1,0.036363636,0,77,0,7602,0,4
0,0,1,0.0,0,146,0,7983,1,6
0,0,0,0.0,0,4,1,-1,1,0
0,0,1,0.0,0,27,1,6584,0,5
0,0,1,0.0,0,84,1,4847,0,5
0,1,0,0.068965517,0,11,1,8019,1,4
0,0,0,0.056338028,0,148,1,8797,0,6
0,1,0,0.088235294,0,0,1,-1,1,2
0,0,1,0.0,0,45,1,-1,0,2
1,0,0,0.618181817999999,0,0,1,-1,1,0
0,0,1,0.0,0,90,0,1424,0,3
0,0,0,0.0,0,61,1,7298,0,5
0,0,1,0.0,1,58,1,1144,1,0
0,0,1,0.0,0,0,1,4012,0,3
0,0,0,0.0,0,255,1,7153,0,4
0,0,0,0.025641026,0,14,1,7295,1,5
0,0,1,0.0,2,0,1,4178,1,0
0,0,0,0.162162162,0,11,0,12209,1,8
0,0,0,0.0,0,188,1,7298,0,5
0,0,1,0.0,0,92,0,2332,0,3
1,0,0,0.341463415,0,5,1,3916,1,0
0,0,0,0.107142857,0,83,1,5626,1,5
0,0,0,0.033898305,0,1,0,8345,1,10
0,0,0,0.0,0,65,1,-1,0,4
0,0,0,0.0,0,12,0,-1,1,2
0,0,0,0.0,0,21,1,6967,0,5
0,0,0,0.066666667,1,22,1,5616,1,5
0,1,0,0.0,0,4,1,2139,1,7
0,0,1,0.0,0,55,0,5636,0,10
1,1,0,0.136,0,51,1,3993,1,0
0,0,1,0.0,0,128,0,9169,0,7
0,0,0,0.0,0,7,1,7497,0,3
0,0,0,0.0,0,0,1,3363,1,3
0,0,0,0.104166667,0,158,1,3376,0,5
0,0,0,0.0,0,66,1,8575,0,5
0,0,1,0.0,0,156,1,6076,1,2
