ip,nb_qm,nb_www,ratio_digits_url,phish_hints,nb_hyperlinks,domain_in_title,domain_age,google_index,page_rank
0,0,1,0.0,0,54,1,7206,0,5
0,0,1,0.0,0,115,0,5046,0,5
0,0,1,0.0,0,75,1,2786,0,3
0,0,1,0.0,0,120,1,4099,0,2
0,0,1,0.0,0,87,1,2328,0,3
0,0,1,0.0,0,155,0,8710,0,5
0,0,1,0.0,0,259,1,6697,0,4
0,0,0,0.098765432,0,145,1,3366,0,5
0,0,1,0.0,0,123,1,4274,0,4
0,0,1,0.0,0,5,1,2695,1,0
0,0,0,0.0,0,133,1,7620,0,5
0,1,0,0.086330935,1,7,1,8018,1,4
0,0,0,0.042553191,0,448,1,4255,1,5
0,0,1,0.0,0,6,0,6679,0,4
0,0,0,0.0,0,13,1,431,1,0
0,0,0,0.0,0,0,1,-1,1,0
0,0,0,0.0,0,7,1,1856,0,0
0,0,0,0.071428571,0,225,1,9034,0,5
0,0,1,0.037735849,0,212,1,6672,1,5
0,0,1,0.0,0,336,0,9283,0,7
0,0,0,0.0862068969999999,0,0,1,12184,1,5
1,0,0,0.290909091,0,22,1,5615,1,5
0,0,0,0.0,0,13,1,295,1,1
0,0,0,0.139534884,0,266,1,7157,1,3
0,0,0,0.035714286,0,14,1,7295,1,5
1,0,0,0.169811321,1,17,1,-1,1,0
0,0,0,0.09375,0,22,1,5627,1,5
0,0,0,0.0,0,16,1,7295,1,5
0,0,1,0.0,0,114,0,9205,0,6
1,1,0,0.184,0,51,1,3992,1,0
1,1,0,0.273809524,2,0,1,1323,1,0
1,0,0,0.197368421,0,51,1,3993,1,0
0,0,1,0.038461538,1,4,1,13,1,0
0,0,1,0.0,0,31,1,5911,0,5
0,0,0,0.279411765,0,55,1,11555,1,7
0,0,1,0.0,3,49,1,291,1,0
0,1,0,0.127659574,0,0,1,5302,1,0
0,0,0,0.0,0,328,1,-1,0,5
1,0,1,0.178217822,0,33,1,2105,1,0
0,0,1,0.0,0,1187,1,2475,0,3
0,0,1,0.0,0,40,0,4049,0,3
0,0,1,0.0,0,31,1,3724,0,4
1,1,0,0.419047619,3,22,1,327,1,0
0,0,1,0.0,0,103,0,9174,0,7
0,0,1,0.029850746,0,89,0,7812,1,5
0,0,0,0.0,4,169,1,7148,1,1
0,1,0,0.0123456789999999,0,11,1,-1,1,2
1,1,0,0.1796875,0,51,1,3993,1,0
0,0,0,0.0,1,47,1,-1,1,1
1,1,1,0.155555555999999,0,201,1,7874,0,5
0,0,1,0.0,0,66,0,8832,1,6
0,0,0,0.0,0,38,0,4823,1,4
0,0,1,0.0,0,369,0,6983,1,6
0,0,0,0.1875,0,11,1,5626,1,5
0,0,1,0.0,0,168,1,5809,0,7
0,0,0,0.0,3,192,1,2345,1,0
0,0,1,0.076923077,0,119,1,1261,0,3
0,0,1,0.0,0,78,1,4910,0,4
0,0,1,0.0,0,0,1,-1,0,5
0,0,0,0.0,0,26,0,995,0,1
0,0,1,0.0,0,65,1,-1,0,5
1,1,0,0.037878788,0,9,1,7765,0,5
0,0,1,0.0,0,5,1,1054,0,3
0,1,0,0.0,1,19,1,1278,1,0
0,0,1,0.048780488,0,336,1,8336,0,5
0,0,0,0.0,0,16,1,6079,1,5
0,0,1,0.0,0,112,0,-1,0,7
0,0,1,0.019607843,0,108,0,8973,1,5
0,0,0,0.0,0,32,1,-1,0,2
1,0,0,0.131868132,3,1,1,-1,1,0
0,0,1,0.02173913,0,152,1,6244,0,4
1,0,1,0.345454545,1,31,1,-1,1,0
0,0,0,0.0,0,589,0,7133,0,7
0,0,0,0.0625,1,33,1,1547,1,2
1,0,0,0.227722772,0,1,1,5963,1,0
0,0,1,0.0,1,42,1,1525,1,0
0,0,1,0.020833333,1,18,1,3,1,0
0,0,1,0.023255814,3,4,1,6249,1,0
0,1,0,0.037735849,0,0,1,1953,1,3
0,0,1,0.0,0,61,1,4352,0,5
0,0,1,0.0,0,96,0,7866,0,2
0,0,1,0.0,0,378,0,5487,0,4
0,0,1,0.0,0,1,1,4517,0,3
1,1,0,0.289855072,2,10,1,7308,1,0
0,0,1,0.0,0,106,1,7672,0,6
0,0,1,0.037037037,0,47,1,3861,0,2
0,0,1,0.0,0,18,1,5309,0,5
0,0,0,0.0,0,0,1,1638,1,0
0,0,1,0.0,0,25,0,-1,0,3
0,0,0,0.0,0,1,1,-1,1,2
1,1,1,0.130081300999999,0,51,1,3993,1,0
0,0,0,0.023255814,3,11,1,2492,1,0
1,0,1,0.137096774,3,81,1,2047,1,0
1,1,1,0.143939394,0,4,1,4003,1,0
0,0,0,0.216216216,0,8,0,1338,1,6
0,0,1,0.0,0,66,0,8829,0,6
1,0,0,0.436781609,0,11,1,2841,1,2
0,0,1,0.041666667,0,286,1,7588,0,4
0,0,1,0.0,0,47,1,7505,0,4
0,0,0,0.05,4,46,1,2195,1,0
0,0,1,0.0,0,128,0,1891,0,3
0,0,0,0.081632653,1,20,1,484,1,0
1,0,0,0.226190476,0,78,1,2192,1,0
0,0,1,0.0,0,238,0,-1,0,3
0,1,0,0.07079646,1,25,1,8347,1,10
1,1,1,0.126984127,0,162,1,-1,0,4
0,0,1,0.0,0,200,0,8833,0,5
0,0,1,0.0,0,173,0,2901,0,5
0,0,0,0.075,0,0,1,6555,1,2
1,1,0,0.067226891,0,51,1,3993,1,0
1,1,0,0.166666667,0,51,1,3993,1,0
0,1,1,0.061538462,0,120,0,9088,0,1
0,0,1,0.0,2,28,1,3716,1,0
0,0,0,0.0,0,24,0,2350,1,2
0,0,1,0.089285714,0,55,0,5636,0,10
0,0,0,0.02,0,8,1,4224,1,0
0,0,1,0.0,0,205,1,5670,0,5
0,0,1,0.045454545,0,15,1,333,1,0
0,0,1,0.037037037,0,45,1,-2,0,3
0,0,0,0.012820513,0,206,1,2578,1,2
0,0,0,0.0,2,12,1,-1,0,4
0,0,0,0.0,0,0,1,6377,1,1
1,0,0,0.25,0,44,1,-1,1,0
0,0,0,0.0,0,14,1,7295,1,5
1,0,1,0.155844155999999,0,40,0,9309,0,5
0,0,0,0.121212121,0,92,1,227,1,0
0,1,0,0.155844155999999,1,23,1,804,1,2
0,0,1,0.0,0,207,0,6841,0,5
1,0,0,0.212765957,0,31,0,1016,1,2
0,0,1,0.018181818,0,0,1,7110,1,3
0,0,1,0.0,0,35,1,1290,0,0
0,0,0,0.0,1,3,1,1407,1,0
1,1,0,0.141732283,0,51,1,3993,1,0
0,0,1,0.0,1,263,0,-1,0,6
0,0,0,0.0,0,12,1,7253,1,1
0,0,0,0.0,0,446,0,10604,1,6
0,0,0,0.0,0,4,1,-1,1,0
0,0,1,0.0,1,95,1,4341,1,2
0,0,1,0.0,0,204,1,6259,0,6
0,0,1,0.0,0,14,0,2303,0,0
0,0,1,0.0,0,167,0,8791,0,5
0,2,1,0.017094017,3,5,1,-1,1,0
0,0,0,0.210526316,0,8,0,1338,1,6
0,0,0,0.0,0,2,1,2346,1,2
0,0,0,0.0,0,19,1,8664,1,2
0,1,1,0.066037736,1,31,1,6725,1,5
1,1,1,0.1625,2,23,1,4284,1,1
1,2,0,0.214285714,1,10,0,8348,0,10
0,1,0,0.105263158,0,0,1,3153,1,3
0,0,1,0.0,0,203,1,-1,0,2
0,0,0,0.0,1,1,1,5504,1,5
0,0,0,0.0,0,0,1,-1,1,0
0,0,0,0.027777778,2,34,1,2357,0,2
0,0,1,0.0,0,134,0,5161,1,8
0,0,1,0.063492063,1,0,1,-1,0,4
1,1,1,0.19379845,0,51,1,3993,1,0
0,0,0,0.0,0,25,1,-1,1,2
0,0,0,0.0,0,24,1,7174,1,1
0,0,0,0.035087719,0,96,1,7119,1,4
1,0,0,0.233333333,1,0,1,359,1,1
0,0,1,0.0,0,142,0,8518,0,10
0,0,1,0.0,0,110,0,5963,0,6
1,0,0,0.156521739,0,54,0,134,1,2
0,0,1,0.0,0,43,0,6639,0,5
1,1,0,0.330708661,0,51,1,1669,1,0
0,0,1,0.027777778,0,4,1,1802,1,0
0,0,0,0.0,0,22,1,36,1,0
0,0,1,0.0,0,0,1,6956,0,5
0,0,0,0.0,0,225,0,4672,0,9
0,0,0,0.051546392,0,145,1,12539,1,7
0,0,1,0.0,0,123,0,5046,0,5
0,0,1,0.0,0,95,1,3515,0,5
0,0,1,0.0,0,159,1,8649,0,4
1,1,0,0.12,0,51,1,3993,1,0
0,0,0,0.041666667,1,4,1,8,1,0
0,0,0,0.0,0,46,1,-1,0,3
0,0,1,0.010752688,1,0,1,9227,0,5
0,0,1,0.0,0,129,1,-1,0,4
0,0,0,0.0,0,4,1,-1,1,0
0,0,0,0.0,1,0,1,-1,1,0
0,0,1,0.0,1,73,0,227,1,0
0,0,0,0.0,0,1,1,2197,1,0
1,0,0,0.25,1,0,1,1534,1,0
1,0,0,0.363636364,1,31,1,-1,1,2
0,0,0,0.0,0,0,1,3129,1,0
0,0,0,0.0,0,195,1,4005,0,2
0,0,0,0.0,0,19,1,3925,0,0
0,0,0,0.042553191,0,77,0,713,1,1
0,0,0,0.0,1,30,1,8922,1,3
0,0,1,0.170212766,0,14,1,8051,0,2
0,0,1,0.0,0,0,1,2427,1,0
0,0,1,0.0,1,74,1,3952,0,4
1,0,1,0.11827957,0,0,1,12124,1,7
0,0,0,0.0,0,34,1,7202,0,2
0,1,1,0.0,4,6,1,4609,1,3
0,0,0,0.0,0,56,1,7449,0,8
0,0,1,0.0,0,261,1,7371,1,5
0,0,0,0.0845070419999999,0,0,1,7446,0,8
0,0,0,0.0,0,16,1,5161,0,8
0,0,0,0.125,0,2228,1,9269,1,7
0,0,0,0.0,0,143,0,8317,1,5
0,0,0,0.0,0,536,0,6338,0,5
0,0,0,0.060606061,1,8,1,1953,1,3
0,0,0,0.0,0,162,0,2344,1,2
1,0,1,0.266666667,0,1,1,5963,1,0
0,1,1,0.0,0,58,1,-1,0,3
0,0,0,0.104477612,0,82,1,5813,1,0
0,0,0,0.0,0,525,0,7134,0,7
1,1,0,0.109375,0,4,1,4003,1,0
0,1,0,0.0,0,24,1,-1,1,0
0,0,0,0.0,0,92,0,-1,0,9
1,1,0,0.128205128,0,51,1,3993,1,0
0,0,1,0.0,0,220,0,-1,0,1
0,0,1,0.0,0,233,1,-1,0,5
0,0,0,0.0,1,30,1,1497,1,2
0,0,0,0.0,0,0,1,1,1,0
0,0,0,0.027027027,0,110,1,3100,0,0
0,0,1,0.0,1,50,1,5170,1,2
1,0,1,0.260273973,0,44,1,940,1,0
0,0,0,0.018867925,2,0,1,4397,1,2
1,0,0,0.290322581,0,48,1,-1,1,0
0,0,0,0.055045872,0,656,1,8348,0,10
0,0,1,0.0,0,47,0,2786,0,3
1,0,0,0.487394958,1,44,1,277,1,0
0,0,0,0.0,0,52,1,7185,0,5
1,0,0,0.140625,1,28,1,-1,1,0
0,0,0,0.0,4,13,1,1162,1,0
1,1,0,0.132075472,0,1,1,7083,1,3
0,1,0,0.0,1,16,1,2783,1,0
1,0,1,0.123076923,1,244,1,7872,1,6
0,0,0,0.0,1,15,1,-1,1,1
0,0,1,0.0,0,140,0,-1,0,2
0,0,0,0.0,0,70,1,7619,0,5
0,0,1,0.0,0,18,1,-1,0,2
0,0,0,0.051724138,0,22,1,5627,1,5
0,0,0,0.0,0,6,0,7412,1,2
0,0,0,0.042105263,0,0,1,7431,1,5
0,0,0,0.125,0,14,1,7295,1,5
0,0,1,0.0,0,39,1,5555,0,4
0,0,0,0.115384615,0,4,1,2139,1,7
0,0,1,0.0,1,5,1,630,1,0
0,0,0,0.023255814,0,10,0,-1,1,0
0,0,1,0.0,2,0,1,4966,1,2
0,0,1,0.0,0,135,1,4799,0,2
0,0,0,0.0,0,14,1,5160,1,8
1,1,0,0.180555556,0,0,1,4376,1,1
0,0,1,0.0,0,66,0,8831,1,6
0,1,1,0.083333333,1,174,0,6344,0,5
0,0,1,0.166666667,0,104,1,1380,0,2
0,0,0,0.0,0,8,1,-1,1,9
0,0,0,0.012820513,0,85,1,1933,0,0
1,1,1,0.112244898,3,4,1,2618,1,0
0,0,0,0.0,0,0,1,5460,1,0
0,0,0,0.0,0,22,1,5627,1,5
0,0,1,0.0,0,51,1,5614,0,3
0,0,1,0.0,0,15,1,4515,0,3
1,0,0,0.102564103,0,42,0,8292,0,7
0,0,0,0.0,0,0,1,5090,1,0
0,0,1,0.125,0,84,1,8044,0,6
0,0,1,0.0,0,226,0,6096,0,4
0,0,0,0.0,0,130,1,-1,1,4
0,0,1,0.0,0,19,1,4340,1,6
0,0,0,0.0,0,45,0,5819,0,3
0,0,0,0.090909091,1,27,1,8348,1,10
0,1,0,0.06097561,1,10,0,8348,1,10
0,0,1,0.0,0,12,1,8661,1,4
0,0,1,0.0,0,70,0,7714,0,4
1,0,1,0.097222222,0,1,1,3523,1,1
0,0,1,0.0,0,31,0,-1,0,6
0,0,1,0.0,0,140,0,8518,0,10
0,0,0,0.027027027,0,9,1,5916,1,2
0,0,0,0.0,0,44,1,1077,0,2
0,0,1,0.0,0,218,1,7583,0,5
0,0,1,0.022988506,3,0,1,415,1,0
0,0,1,0.0,1,939,1,1072,0,1
0,0,1,0.083333333,0,206,1,7903,1,4
0,0,0,0.0,0,31,1,791,1,0
0,0,0,0.0,0,84,1,6122,0,4
0,0,1,0.037735849,0,66,0,8833,0,6
0,0,0,0.09375,0,14,1,7295,1,5
1,1,0,0.071428571,1,10,0,8348,1,10
0,0,0,0.078431373,0,7,1,2563,1,0
0,0,1,0.029411765,1,150,1,7403,0,5
0,0,1,0.0,0,190,0,7860,0,6
0,1,1,0.021276596,0,33,1,-1,0,4
0,0,0,0.0,2,19,1,8346,0,10
0,0,0,0.08,0,96,0,11555,0,7
0,0,1,0.0,0,195,1,7587,0,5
0,1,0,0.028571429,0,1,1,7083,1,3
0,0,1,0.0,0,150,1,8075,0,5
0,0,0,0.0,0,143,1,3837,0,4
1,0,1,0.202702703,0,113,0,10234,0,6
0,0,0,0.0,0,511,0,7132,0,7
1,1,0,0.42384106,0,1,1,7086,1,3
0,0,1,0.0,0,0,1,2010,1,0
1,1,1,0.177419355,0,51,1,3993,1,0
0,0,0,0.0,0,13,1,-1,0,1
1,0,0,0.162162162,0,83,0,-1,1,2
0,0,0,0.0,1,6,1,6362,1,0
0,0,1,0.0,0,268,0,4172,0,8
0,1,0,0.155172414,0,18,1,-1,0,0
0,0,1,0.022222222,1,6,0,5573,0,5
0,0,0,0.0,1,37,1,4503,0,3
0,0,1,0.0,0,113,1,-1,0,4
0,0,0,0.0,0,48,0,7386,0,5
1,1,0,0.087912088,0,22,1,-1,1,5
0,0,0,0.157894736999999,0,45,1,-1,0,0
0,0,0,0.0,0,14,1,7295,1,5
0,0,0,0.0,0,257,0,8315,1,5
0,0,0,0.0,0,14,1,7295,1,5
0,0,0,0.0,0,11,1,1015,1,0
1,0,1,0.222222222,0,30,1,5767,1,2
0,0,0,0.0,2,41,1,1899,1,1
1,0,0,0.333333333,1,50,1,-1,1,0
1,1,0,0.218487395,0,4,1,4003,1,0
0,0,0,0.0,0,309,0,6212,0,5
0,0,0,0.0,0,25,1,7489,0,10
0,0,0,0.020408163,0,12,1,4202,1,4
0,0,1,0.0,0,40,0,3166,0,1
0,0,0,0.08,2,0,1,1581,1,0
1,1,0,0.150793651,0,4,1,4004,1,0
0,0,0,0.0,0,0,1,5513,1,0
0,0,0,0.0,3,13,1,470,1,0
0,0,0,0.108108108,0,31,0,10673,1,8
0,0,0,0.093023256,1,1,1,1901,1,0
0,0,0,0.0,0,60,1,3297,1,1
0,0,0,0.0,0,0,1,-1,1,0
0,0,1,0.016393443,1,122,1,3671,1,2
1,1,0,0.304093567,0,14,1,103,1,0
1,0,0,0.240963855,0,4,1,-1,1,0
0,1,0,0.126984127,0,21,1,610,1,0
0,0,0,0.0,0,5,1,4823,1,2
0,0,2,0.0,0,26,1,2101,1,2
0,0,1,0.0,0,23,1,3198,0,1
1,1,0,0.123809524,0,0,1,5804,1,2
0,0,1,0.0,0,64,1,8165,0,2
0,0,0,0.0,0,1323,0,7133,0,7
0,0,0,0.0,0,180,0,7133,0,7
0,1,0,0.090909091,1,24,1,4090,1,0
0,0,0,0.0,0,10,1,909,1,2
0,1,0,0.037037037,3,22,1,777,1,1
0,0,0,0.042857143,0,48,1,1546,1,2
0,0,0,0.12,0,103,1,537,1,0
0,0,0,0.085714286,0,56,1,-1,1,0
0,0,1,0.090909091,0,130,1,6245,0,5
0,0,1,0.0,1,2,1,3317,1,2
0,0,1,0.0,1,0,1,1561,1,0
0,0,1,0.0,0,161,1,-1,0,2
0,0,1,0.0,1,3,1,-1,1,0
0,1,0,0.03125,0,6,1,8922,1,3
0,0,0,0.163934426,0,0,1,561,1,0
0,0,0,0.125,1,116,0,6606,1,5
1,0,0,0.363636364,1,3,1,-1,1,0
0,0,1,0.0,0,30,0,4483,0,3
0,0,1,0.0,0,100,0,9205,0,6
0,0,1,0.0,0,109,1,3571,0,3
1,0,1,0.078787879,3,4,1,3064,1,1
0,0,0,0.0,0,15,0,75,1,0
0,0,0,0.0,0,13,0,6001,0,3
0,0,1,0.0,0,53,0,863,0,2
0,0,1,0.0,0,47,1,2298,0,4
0,0,0,0.119047619,0,77,1,7156,1,3
0,0,0,0.0,0,20,1,5160,0,8
0,0,1,0.0,0,289,1,5224,0,4
0,1,0,0.12745098,0,12,1,7968,0,7
0,0,0,0.0,0,334,1,10048,0,5
0,1,0,0.06504065,0,35,0,9317,1,7
0,0,1,0.0,0,44,0,-1,0,3
0,0,1,0.0,0,62,1,3746,1,4
0,0,1,0.0,0,8,1,6246,0,6
0,0,0,0.057142857,0,1,0,8348,1,10
1,0,1,0.148514851,0,33,1,2105,1,0
0,0,1,0.0,1,111,1,3573,1,1
0,0,1,0.0,0,77,1,2887,0,3
0,0,1,0.056603774,0,93,0,7077,0,2
0,0,0,0.033333333,0,14,1,7295,1,5
0,1,1,0.0,3,22,1,284,1,0
0,0,1,0.054545455,0,103,1,6831,1,0
0,0,1,0.0,0,9,0,5160,1,8
0,0,0,0.055555556,0,22,1,5626,1,5
0,0,1,0.0,0,54,1,-1,0,4
0,0,0,0.0,1,0,1,-1,1,0
0,0,1,0.025,0,77,1,8933,1,5
0,0,1,0.064516129,0,150,0,6991,0,5
0,0,1,0.0,0,57,1,-1,0,5
0,0,0,0.03125,0,1,0,8350,1,10
0,0,0,0.083333333,0,14,0,7295,1,5
0,1,0,0.028169014,0,19,1,8018,1,4
0,0,0,0.0,0,13,1,1514,1,0
0,0,1,0.0,0,13,0,-1,0,2
0,0,0,0.0,1,611,1,3103,0,4
1,0,0,0.264150943,0,21,1,5614,1,5
0,0,1,0.0,1,0,1,2926,1,1
0,0,1,0.0,3,7,1,750,1,1
1,0,0,0.365079365,0,0,1,5783,1,4
1,1,0,0.129032258,2,185,1,495,1,2
0,0,0,0.0,1,28,1,4489,0,3
0,0,0,0.0,0,137,1,-1,0,5
0,0,1,0.0,0,126,1,6092,0,3
0,0,0,0.0,0,169,1,6069,0,5
0,0,1,0.0,0,96,1,7071,0,5
0,0,0,0.210526316,0,8,0,1338,1,6
0,0,1,0.042016807,3,0,1,-1,1,0
1,1,0,0.166666667,0,51,1,3993,1,0
0,0,0,0.0,0,1,1,2202,1,1
0,0,0,0.065217391,0,31,1,1546,1,2
0,0,0,0.038461538,1,48,1,1232,1,2
0,1,0,0.0,0,421,1,-1,1,0
0,0,1,0.0,0,55,0,2388,1,6
0,0,0,0.0,0,0,1,-1,0,4
0,0,0,0.0,0,3,1,4823,1,2
0,0,0,0.083333333,0,4,1,-1,0,1
0,0,0,0.0,1,146,1,3910,1,0
0,0,1,0.03960396,0,220,1,9097,0,6
0,0,1,0.0,0,39,0,7696,0,4
0,0,1,0.0,3,8,1,5805,1,2
0,0,0,0.0,0,31,1,7297,0,5
1,1,0,0.03030303,0,9,1,7765,0,5
0,0,0,0.0,3,53,1,4261,1,0
0,1,0,0.135338346,0,1,1,7083,1,3
0,0,0,0.078947368,0,203,1,1547,1,2
0,0,1,0.0,0,189,0,6509,0,5
1,0,0,0.159090909,0,345,1,7156,0,3
0,0,0,0.083333333,0,265,0,7131,1,7
1,0,1,0.150943396,0,7,1,-1,1,0
0,0,0,0.0,0,138,1,2485,0,1
1,0,0,0.2,0,44,1,5466,1,4
0,0,0,0.0,0,358,0,7134,0,7
0,0,0,0.0,0,25,1,7491,0,10
1,0,0,0.161849711,1,1,1,296,1,0
0,0,1,0.0,0,71,1,2484,0,2
0,1,0,0.016949153,1,1,1,-1,1,0
0,0,0,0.027027027,0,53,1,-1,0,0
0,1,1,0.02,0,322,1,6858,0,6
0,0,0,0.0,0,4,1,5643,1,1
0,0,1,0.0,0,357,1,7318,0,5
0,0,0,0.0,0,1,1,7083,1,3
0,0,0,0.0,0,51,0,6391,0,5
0,0,0,0.0,0,0,0,7740,0,2
0,1,0,0.0,4,6,1,4609,1,3
0,1,1,0.103448276,0,12,0,5071,0,4
0,0,0,0.0,0,24,0,1895,0,0
0,0,0,0.0,0,121,0,6215,0,5
0,0,0,0.085714286,1,15,1,1374,1,0
0,0,1,0.0,2,139,1,-1,1,0
0,1,0,0.091954023,0,38,1,256,1,0
0,1,1,0.08,0,0,1,2100,1,0
0,0,0,0.210526316,0,8,0,1338,1,6
0,0,0,0.0,0,4,1,-1,1,0
0,0,0,0.0,0,35,1,7621,0,6
0,0,1,0.0,0,313,0,7364,0,4
0,0,1,0.0,0,17,1,-1,1,4
0,0,1,0.0,0,1425,1,2704,0,2
0,0,0,0.0,0,14,1,7295,1,5
0,0,1,0.0,0,38,1,6197,0,3
1,0,0,0.45,0,3,1,-1,1,0
0,1,0,0.041666667,0,10,0,8348,1,10
0,0,1,0.0,0,1041,1,4153,1,4
0,1,0,0.030534351,0,26,1,8019,1,4
0,0,1,0.0,1,0,1,7,1,0
0,0,1,0.166666667,0,78,1,5058,0,4
0,0,1,0.0,0,173,1,-1,0,3
1,1,0,0.352727272999999,1,12,1,6591,1,4
0,0,1,0.0,0,64,1,1626,0,0
0,0,1,0.0,0,104,1,-1,0,2
1,0,0,0.088888889,0,355,1,6054,0,8
1,0,0,0.258064516,3,0,1,-1,1,0
0,0,1,0.0,1,63,1,5621,0,4
1,0,0,0.311688312,0,30,1,5767,1,2
0,0,0,0.015873016,1,7,1,302,1,3
0,0,1,0.081081081,0,62,1,5200,1,3
0,0,1,0.081081081,2,0,1,553,1,2
0,0,0,0.057142857,0,269,1,9269,0,7
0,0,1,0.0,0,50,1,-1,0,2
0,0,0,0.052631579,1,42,1,12710,0,6
0,0,0,0.024691358,0,95,1,2496,1,4
0,0,1,0.0,0,152,0,8517,0,10
0,0,0,0.0,2,1,0,8346,0,10
0,0,0,0.0,0,220,1,6249,0,7
0,0,0,0.0,1,22,1,5626,1,5
0,1,0,0.05,0,90,1,295,1,0
0,0,0,0.038461538,0,10,1,2555,1,0
0,0,1,0.0,0,25,1,1079,0,4
0,0,0,0.0,0,119,1,-1,0,1
0,0,1,0.058823529,0,91,1,7351,0,4
1,0,0,0.258426966,1,0,1,359,0,1
1,1,1,0.480637813,0,0,1,-1,1,0
0,1,0,0.0,0,22,1,-1,1,2
0,1,0,0.035971223,0,7,1,8018,1,4
0,0,1,0.013333333,0,5,0,-1,1,2
0,0,1,0.0,0,146,0,-1,0,2
1,1,0,0.1875,0,4,1,4003,1,0
0,0,0,0.0,0,37,0,5574,0,3
0,1,0,0.16730038,0,9,0,7408,0,5
0,0,1,0.0,0,37,1,933,0,3
0,0,1,0.0,0,17,1,1119,0,1
0,0,1,0.0,0,160,1,5397,0,6
0,0,0,0.0,0,63,1,7298,0,5
1,1,0,0.316205534,4,24,1,-1,0,0
0,0,0,0.037735849,2,0,1,1252,1,0
0,0,1,0.0,0,0,1,5044,0,5
0,0,0,0.238095238,0,4,1,-1,1,0
0,0,1,0.0,0,11,1,3454,1,4
0,0,1,0.0,0,55,1,7551,0,5
0,0,0,0.0,0,0,1,4454,1,1
0,0,1,0.075471698,0,0,1,5972,1,0
0,0,1,0.041666667,0,202,1,6670,1,5
0,0,1,0.033333333,1,95,1,5132,0,7
1,1,1,0.379310345,1,9,1,8288,1,1
0,0,0,0.0,0,319,1,-1,0,3
0,0,0,0.057692308,1,161,1,1532,1,2
0,0,1,0.0,0,49,0,7432,0,5
1,1,0,0.045454545,0,9,1,7765,0,5
0,0,1,0.0,0,102,1,-1,0,5
0,0,0,0.022727273,0,24,1,3718,1,3
0,0,0,0.0,0,15,1,-1,1,0
0,0,0,0.0,0,99,1,5349,0,5
0,0,1,0.0,0,184,1,7586,0,5
0,1,0,0.191176471,0,0,0,4334,1,2
0,0,0,0.086956522,0,0,1,3381,1,0
0,0,0,0.0,0,13,1,194,1,0
0,0,1,0.0,0,8,1,4377,0,0
0,0,0,0.0,0,14,1,2941,0,5
0,0,0,0.0,0,82,1,3036,0,3
0,0,1,0.0,0,55,0,5637,0,10
0,0,1,0.0,1,0,1,9085,1,5
0,0,0,0.0,0,130,1,-1,1,4
0,0,1,0.055555556,0,288,0,9283,0,7
0,0,0,0.0,0,491,0,7130,1,7
1,0,0,0.254545455,0,22,1,5616,1,5
0,1,0,0.076923077,0,8,1,1953,1,3
0,0,1,0.010309278,1,112,1,4305,0,7
0,0,1,0.0,0,32,1,2910,0,4
1,0,1,0.2,3,59,1,254,1,0
0,0,1,0.0,0,66,1,5466,0,3
0,0,0,0.0,0,0,1,-1,1,0
0,0,1,0.0,0,46,1,3370,0,0
1,0,0,0.5,0,0,1,-1,1,0
0,0,1,0.0681818179999999,0,298,0,8759,0,6
1,0,0,0.333333333,0,35,1,-1,1,0
0,0,1,0.0,0,17,0,7419,0,7
0,0,1,0.0,0,77,1,-1,0,3
1,1,0,0.298701299,0,0,1,5783,1,4
0,0,0,0.074468085,1,4,1,-1,1,2
0,0,1,0.0,0,7,0,2567,0,0
1,1,0,0.299212598,0,51,1,1669,1,0
0,0,0,0.0,0,70,1,8181,1,4
0,0,0,0.0,0,9,1,5160,0,8
0,0,0,0.111111111,1,30,1,8347,1,10
0,0,0,0.0,0,25,1,7488,0,10
0,0,0,0.0,0,6,1,4507,1,1
0,0,0,0.075,0,160,1,1546,1,2
0,1,0,0.0,0,8,1,-1,1,1
0,0,0,0.181818182,0,0,1,2986,1,0
0,0,1,0.0,0,91,0,-1,0,3
0,0,0,0.0,0,6,1,-1,1,1
1,1,1,0.13740458,0,4,1,4004,1,0
0,0,1,0.0,0,58,1,2712,0,4
0,0,0,0.0,0,26,1,-1,0,2
0,0,1,0.0,0,19,1,3913,0,2
1,1,0,0.119047619,0,51,1,3992,1,0
0,1,0,0.029761905,2,1,1,1838,1,1
0,0,1,0.0,0,241,1,4672,0,2
0,0,1,0.0,0,27,1,2304,0,2
0,0,0,0.0,1,59,1,31,1,0
0,0,0,0.018518519,0,140,0,8051,0,5
1,1,0,0.103773585,0,1,1,1856,1,0
0,0,0,0.0,0,8,1,7,0,0
0,0,0,0.0,1,28,1,8315,0,5
0,1,1,0.098360656,0,30,1,6923,0,5
0,0,0,0.0,0,23,1,443,0,0
1,0,1,0.247058824,2,23,1,4284,1,1
0,0,0,0.0,0,180,0,4320,0,4
0,0,1,0.024390244,0,0,1,5408,1,1
0,0,1,0.0,0,125,1,-1,1,5
0,0,0,0.0,0,27,1,1985,0,2
0,0,0,0.0,0,0,1,3670,0,5
0,0,1,0.0,2,0,1,6302,1,2
0,0,1,0.0,0,8,1,7304,0,5
1,1,0,0.25,1,21,1,-1,1,0
1,1,0,0.194915254,0,51,1,3992,1,0
0,0,1,0.0,1,0,1,3631,1,0
0,0,0,0.0,0,5,1,5440,1,2
0,0,1,0.0081300809999999,0,0,1,12125,1,7
0,0,0,0.075,0,334,1,5443,1,2
1,0,0,0.28358209,0,163,0,9635,0,7
